gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression,ipr,description
ACROYT_G007708,119.75984261565,1.30734488037285,0.383003079982865,3.41340565833396,6.4156366963922e-4,0.0203820229880745,Up,"Kinesin-like protein Kif23, Arf6-interacting domain;P-loop containing nucleoside triphosphate hydrolase;Kinesin motor domain;-;Kinesin-like protein",plus-end-directed vesicle transport along microtubule
ACROYT_G041726,56.8340038141023,-1.09319764618345,0.320272380209271,-3.41333725208879,6.4172474554316e-4,0.0203820229880745,Down,"Neurogenic locus notch homolog;Delta/Serrate/lag-2 (DSL) protein;Notch ligand, N-terminal domain;EGF-like domain",Notch ligand involved in the mediation of Notch signaling
ACROYT_G006273,57.4602123975625,1.91465759816773,0.561780242389452,3.40819675327848,6.5393724508902e-4,0.0205584018639392,Up,"Major Facilitator Superfamily Sodium/Anion Cotransporter;Major facilitator superfamily;MFS transporter superfamily;-;G protein-coupled receptor, rhodopsin-like",transmembrane transport
ACROYT_G034371,780.090994560921,1.42600079548584,0.418341374690607,3.40870131848772,6.5272903085296e-4,0.0205584018639392,Up,NA,NA
ACROYT_G005151,177.795663087715,2.57785127720218,0.756647731939297,3.40693716294519,6.5696249854963e-4,0.0206115307471793,Up,Eukaryotic Cobalamin Transport,Cobalamin binding. It is involved in the biological process described with cobalamin transport
ACROYT_G031152,53.0678907492848,-1.64305698437189,0.482485008192072,-3.40540525917815,6.6065932619071e-4,0.020685471316592,Down,"Serine-threonine/tyrosine-protein kinase, catalytic domain;Protein kinase-like domain superfamily;Fibronectin type III;Kringle;Kringle-like fold;-;Fibronectin type III superfamily;Receptor Tyrosine Kinase",Nematode cuticles are composed largely of collagen-like proteins. The cuticle functions both as an exoskeleton and as a barrier to protect the worm from its environment (By similarity)
ACROYT_G027895,28.9942506606527,2.85417165303916,0.839857191043573,3.3984011609077,6.778094991319e-4,0.0210940875576614,Up,Transmembrane protein 151,TMEM151 family
ACROYT_G032843,154.024825974772,1.52271109241982,0.44802964768566,3.39868377078509,6.771095652075e-4,0.0210940875576614,Up,"ACAD9/ACADV-like, C-terminal domain;Acyl-CoA dehydrogenase/oxidase, C-terminal;Acyl-CoA dehydrogenase-like, C-terminal",acyl-CoA dehydrogenase family member 9
ACROYT_G011774,21.1731078000521,-3.6243701443258,1.06800493662476,-3.39358931783589,6.8983058712872e-4,0.0214249998851488,Down,Calcium-dependent Lectin,-
ACROYT_G019737,50.2990806819362,-2.07229726131761,0.610885628862807,-3.39228353624113,6.9312674549487e-4,0.0214410910690559,Down,Peptidase M12A;-;Astacin-like metallopeptidase domain,Meprin A
ACROYT_G003439,2093.54879721496,1.34448440821328,0.396435429620856,3.39143352928653,6.9528026038913e-4,0.0214646921987334,Up,"Argininosuccinate synthase, type 1 subfamily;Arginosuccinate synthase C-terminal domain;Argininosuccinate synthase;Argininosuccinate synthetase, catalytic/multimerisation domain body;Arginosuccinate synthase-like, N-terminal domain",argininosuccinate synthase
ACROYT_G021551,34.0825944928784,-1.12575749449983,0.332166504039518,-3.38913611339299,7.0113198027754e-4,0.021519825807358,Down,Ankyrin repeat-containing domain superfamily;Transient receptor potential cation channel;Ion transport domain;Ankyrin repeat,osmolarity-sensing cation channel activity
ACROYT_G029727,50.2123827185631,1.15529160024978,0.340885434719042,3.38909053477739,7.0124853466578e-4,0.021519825807358,Up,Large ribosomal subunit protein bL17;Large ribosomal subunit protein bL17 superfamily,ribosomal protein L17
ACROYT_G041592,12.3006022300457,1.61811516846168,0.477378350789071,3.38958640622696,6.9998145111892e-4,0.021519825807358,Up,"DNA polymerase epsilon, subunit B;DNA polymerase epsilon subunit B, N-terminal;DNA polymerase alpha/delta/epsilon, subunit B",error-prone translesion synthesis
ACROYT_G044430,44.1233793820589,1.80902483668329,0.534242719473292,3.38614785142379,7.0881183523242e-4,0.0217025913068328,Up,Protein of unknown function DUF3429,Protein of unknown function (DUF3429)
ACROYT_G036395,277.194600141414,1.36638226469403,0.403794052309811,3.38385931362275,7.1474616848733e-4,0.0217609898555632,Up,NA,-
ACROYT_G026620,55.3051261186881,-1.79944792332625,0.532193584928611,-3.38119055600347,7.21724728619e-4,0.0219302025806358,Down,"GPCR, family 2, extracellular hormone receptor domain;G-protein coupled receptor 2;GPCR, family 2, secretin-like;-;GPCR family 2, extracellular hormone receptor domain superfamily",Domain present in hormone receptors
ACROYT_G029490,78.0189979953708,1.35404027570049,0.401331278531358,3.37387178157532,7.4118882666343e-4,0.0223894143412463,Up,"Cyclin;Cyclin-like superfamily;-;Cyclin, C-terminal domain;Cyclin, N-terminal",regulation of cyclin-dependent protein serine/threonine kinase activity
ACROYT_G037326,23.9734375677705,-1.64405638606372,0.487631458763606,-3.37151419687369,7.475618564666e-4,0.0224938885310301,Down,NA,NA
ACROYT_G038478,73.7648224874311,1.287168731481,0.3817319191554,3.37191800551792,7.4646668044888e-4,0.0224938885310301,Up,"Cytochrome c oxidase assembly protein CtaG/Cox11;Cytochrome c oxidase assembly protein CtaG/Cox11, domain superfamily;-",cytochrome c oxidase assembly
ACROYT_G009874,45.6590592044028,1.09335520754126,0.324588220728356,3.36843772422745,7.5595472800562e-4,0.0226924236198535,Up,Tetratricopeptide-like helical domain superfamily,Tetratricopeptide repeat
ACROYT_G012722,62.2093285158007,1.09414262770768,0.324950996027069,3.36710039693657,7.5963028078468e-4,0.0227241337484349,Up,EF-hand domain pair;Calbindin Calcium-Binding,Calcium ion binding
ACROYT_G001796,27.9292033537658,-4.15781642604283,1.23686847550396,-3.36156714184888,7.7501511910536e-4,0.0230948520820665,Down,NA,NA
ACROYT_G006370,127.462855320669,1.04363995564199,0.310547135820317,3.36064911011076,7.7759544847859e-4,0.0231270969994519,Up,Dimeric alpha-beta barrel;NipSnap domain-containing protein;NIPSNAP,Nipsnap homolog
ACROYT_G043838,6229.14792198302,-1.1843547888873,0.352662065642487,-3.35832771446403,7.8415586186033e-4,0.0232773651609156,Down,NA,NADPH-dependent FMN reductase
ACROYT_G007694,12.9158545038981,-2.84267074919982,0.847693530415867,-3.35341800686534,7.9820059264809e-4,0.0235583639543326,Down,"Disintegrin and Metalloproteinase Domain-Containing;-;ADAM10, cysteine-rich domain;Disintegrin domain",Disintegrin and metalloproteinase domain-containing protein
ACROYT_G016868,451.291648230817,-1.31455261890003,0.391949044170823,-3.35388652798222,7.9685033132049e-4,0.0235583639543326,Down,Ephrin;Ephrin receptor-binding domain;Cupredoxin,ephrin receptor binding
ACROYT_G002760,28.5739105108344,1.35210992844868,0.403316076194636,3.35248210586122,8.0090418580459e-4,0.0235930477329765,Up,"Small ribosomal subunit protein uS2;Small ribosomal subunit protein uS2, flavodoxin-like domain superfamily;Small ribosomal subunit protein uS2, bacteria/mitochondria/plastid",mitochondrial translation
ACROYT_G012338,14.0416644775418,-2.1099608003553,0.629668003912094,-3.35090998311209,8.0546480575615e-4,0.0236371763149278,Down,Protein kinase-like domain superfamily;Serine/Threonine Kinases and Pseudokinases;CAP Gly-rich domain superfamily;Protein kinase domain;CAP Gly-rich domain,protein serine/threonine kinase activity
ACROYT_G031187,54.0755871536643,-1.25244042173677,0.374107859751742,-3.34780569049764,8.1454099971965e-4,0.0237679676213091,Down,"GPCR, family 2, secretin-like;-;GPS motif",7 transmembrane receptor (Secretin family)
ACROYT_G032456,53.1861191261986,1.09811581606742,0.327977042824219,3.34814841493636,8.1353431722758e-4,0.0237679676213091,Up,P-loop containing nucleoside triphosphate hydrolase;Kinesin-like protein;Kinesin motor domain,"Kinesin motor, catalytic domain. ATPase."
ACROYT_G032356,97.5231400957645,-1.38876524533235,0.414992223576469,-3.34648498558299,8.1843111709666e-4,0.0238364202330266,Down,"P domain;Peptidase S8/S53 domain;Galactose-binding-like domain superfamily;Peptidase S8/S53 domain superfamily;Peptidase S8, pro-domain;-;Kexin/furin catalytic domain",Proprotein convertase P-domain
ACROYT_G043091,1301.77348687621,-2.3980259349538,0.716926869210353,-3.34486826751949,8.2321660124111e-4,0.0239306430447416,Down,NA,NA
ACROYT_G004463,46.5166621550828,-5.1902994796874,1.55216719138937,-3.34390490179186,8.2608049269028e-4,0.0239687565510663,Down,NA,NA
ACROYT_G037729,42.4093765172639,-1.39109100814975,0.416252791723564,-3.34193796608477,8.3195651798435e-4,0.0240488404711731,Down,"TRIM45/56/19-like;Zinc finger, RING-type, eukaryotic",B-Box C-terminal domain
ACROYT_G002600,32.4054272442101,1.75833405664277,0.526845096112793,3.33747826375577,8.4542334247321e-4,0.0242239695238957,Up,NA,NA
ACROYT_G012450,26.7327005213024,-1.53560378568281,0.460128855769866,-3.33733424110842,8.458615945439e-4,0.0242239695238957,Down,P-loop containing nucleoside triphosphate hydrolase;Galactose-3-O-sulfotransferase,galactose-3-O-sulfotransferase 1
ACROYT_G019845,123.7162663761,-1.59556292273901,0.478078229493078,-3.33745153890576,8.4550464863364e-4,0.0242239695238957,Down,NA,NA
ACROYT_G043716,31.9846883713804,-4.04475228271033,1.21227896368012,-3.33648640609227,8.4844577845774e-4,0.0242529796968031,Down,Peptidase S8/S53 domain superfamily;Peptidase S8/S53 domain;Galactose-binding-like domain superfamily;-;P domain,Proprotein convertase subtilisin kexin type
ACROYT_G029209,19.4971757039511,2.01159337195332,0.603519605439069,3.33310360396638,8.5882955132726e-4,0.0245044232057072,Up,Tethering factor for nuclear proteasome Cut8/Sts1,"Cut8, nuclear proteasome tether protein"
ACROYT_G002980,53.8804566203639,1.3380707035222,0.402231023665555,3.32662232596651,8.7905427122486e-4,0.0248902083942292,Up,EF-hand domain pair;-;EF-hand domain,Calcium ion binding
ACROYT_G021740,131.206113895546,-1.19348536633381,0.358756320431192,-3.3267298675027,8.7871511726574e-4,0.0248902083942292,Down,Cadherin-like superfamily;-,Thrombospondin type 1 repeats
ACROYT_G033380,36.0989121643618,1.81257039887431,0.544938612237192,3.32619190156664,8.8041291676918e-4,0.0248902083942292,Up,Short-chain dehydrogenase/reductase SDR;SDR DHRS6-like;NAD(P)-binding domain superfamily,"3-hydroxybutyrate dehydrogenase, type 2"
ACROYT_G042863,77.9436453247813,-1.15704982094095,0.347813134993651,-3.32664210902233,8.7899187225443e-4,0.0248902083942292,Down,NA,NA
ACROYT_G001912,40.4187969178426,1.54598750985269,0.465118539362394,3.32385699347095,8.8781709860236e-4,0.025035035191357,Up,Thioredoxin domain;Protein Disulfide Isomerase;Thioredoxin-like superfamily,Thioredoxin
ACROYT_G005758,6821.72170353002,1.15108683341688,0.346342060159906,3.32355484888387,8.887794302192e-4,0.025035035191357,Up,NA,NA
ACROYT_G037713,21.3621417010536,-2.78479877758737,0.838192027685572,-3.32238757421351,8.9250629504208e-4,0.0250942207108736,Down,CARD domain;Death-like domain superfamily;-;Death domain-containing protein CRADD,Caspase recruitment domain
ACROYT_G009537,31.2971284084095,1.15858782724504,0.349501843767335,3.31496914224097,9.1653241513136e-4,0.0255833532729977,Up,"DNA primase, large subunit, eukaryotic;DNA primase, large subunit C-terminal domain, eukaryotic and archaeal;DNA primase large subunit, eukaryotic/archaeal;-",DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication
ACROYT_G006190,14.9081782984183,-2.74218302731243,0.827349472538599,-3.31441926094236,9.1833696716899e-4,0.0255874538361383,Down,"Cu-only superoxide dismutase;Superoxide dismutase-like, copper/zinc binding domain superfamily;Superoxide dismutase, copper/zinc binding domain",Metal ion binding. It is involved in the biological process described with
ACROYT_G009135,1726.67869220972,-1.43016242578583,0.431929579369342,-3.31110091574187,9.2929688765195e-4,0.0258172106168835,Down,"Haem peroxidase superfamily;-;Haem peroxidase, animal-type",hydrogen peroxide catabolic process
ACROYT_G017839,88.3968019360554,-1.78561708423024,0.5393129329575,-3.31091092964936,9.2992803206706e-4,0.0258172106168835,Down,Steroid receptor RNA activator 1;SRA1/Sec31,steroid receptor RNA activator 1
ACROYT_G030779,18.4649326432815,-1.3370592922234,0.403963725811686,-3.30984988698388,9.3346018379868e-4,0.0258687457757926,Down,Immunoglobulin-like domain superfamily;-;Immunoglobulin I-set;TLDc domain,peroxidase activity
ACROYT_G004194,1146.33643602704,-1.40969077317179,0.426388217046942,-3.30612037765714,9.4597437814865e-4,0.026168567206277,Down,NA,NA
ACROYT_G006123,56.6096448673684,2.42727616514341,0.735940829748175,3.29819472847291,9.7308625327795e-4,0.0268224275099972,Up,Membrane attack complex component/perforin (MACPF) domain,MAC/Perforin domain
ACROYT_G030553,176.099522142137,1.10319877071043,0.334806166436526,3.29503719257089,9.8408654261183e-4,0.0270291100920931,Up,Ubiquinol-cytochrome-c reductase complex assembly factor 2,respiratory chain complex III assembly
ACROYT_G016819,71.9512018260167,-1.79635157910821,0.545507658568147,-3.29299057656365,9.9127796952939e-4,0.0271782712924614,Down,"Epithelial Barrier and Cell Signaling Protein;Growth factor receptor cysteine-rich domain superfamily;von Willebrand factor, type D domain;NIDO domain;Mucin-4-like, C8-3 domain","Mucin 4, cell surface associated"
ACROYT_G016693,55.7660020673077,-2.52990516974865,0.769603195139348,-3.28728516945746,0.00101158339227563,0.027670731824618,Down,NA,NA
ACROYT_G011912,96.7854611193343,1.1489797755016,0.349855558853668,3.2841546930577,0.00102288760417055,0.0278171925745723,Up,NAD(P)-binding domain superfamily;NAD-dependent epimerase/dehydratase;Domain of unknown function DUF1731,coenzyme binding
ACROYT_G031507,44.6333708832841,-1.07349149065172,0.326805844079821,-3.28479894132348,0.00102055170011271,0.0278171925745723,Down,"Mib-herc2;-;Mib/herc2 domain superfamily;Zinc finger, ZZ-type;Mind bomb, SH3 repeat domain",E3 ubiquitin-protein ligase
ACROYT_G033466,55.2606090626556,-1.83482498278673,0.558723185473995,-3.28396069912536,0.00102359195273109,0.0278171925745723,Down,NA,-
ACROYT_G038364,56.8777720864768,1.41450014934673,0.431230659645012,3.28014745173997,0.00103752845593978,0.0280952781288714,Up,PLAC8 motif-containing protein,Placenta-specific gene 8 protein-like
ACROYT_G003130,36.6257633403331,1.90021860478064,0.579718379168598,3.2778305347259,0.00104608177265258,0.0281803110692237,Up,"DNA2/NAM7 helicase-like, C-terminal;Helicase MOV-10/SDE3, DEXXQ/H-box helicase domain;DNA2/NAM7 helicase, helicase domain;Upf1-like, C-terminal helicase domain;P-loop containing nucleoside triphosphate hydrolase",mRNA cleavage involved in gene silencing
ACROYT_G032847,49.388683900459,1.13772465271035,0.348527435722768,3.26437616123666,0.00109705409319163,0.0291465180421791,Up,"Acyl-CoA oxidase/dehydrogenase, middle domain;Acyl-CoA dehydrogenase/oxidase, N-terminal;Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily;-",acyl-CoA dehydrogenase family member 9
ACROYT_G008184,289.201375788864,1.03606932850058,0.317590329787245,3.26228235347923,0.00110519003144854,0.0293122222086591,Up,PITH domain;Thioredoxin-like superfamily;Thioredoxin domain;Galactose-binding-like domain superfamily,PITH domain
ACROYT_G029054,121.435900577371,-1.24677526042982,0.382669850865776,-3.25809639199178,0.00112162300677759,0.029494672457613,Down,Concanavalin A-like lectin/glucanase domain superfamily;Neuronal Pentraxin and Related;Pentraxin domain,Pentaxin family
ACROYT_G010436,33.8666565464338,-1.32780137486404,0.407604507017347,-3.25757284820093,0.00112369411995202,0.029498881693162098,Down,NA,-
ACROYT_G004124,46.4402554574897,1.39127051816875,0.427527021237931,3.25422826875419,0.00113700877267943,0.0297472329069148,Up,NA,monocarboxylate transporter
ACROYT_G004348,93.7753286721835,1.31704375641143,0.405213867175869,3.25024354568748,0.00115306214402397,0.0301082330981678,Up,Tetratricopeptide-like helical domain superfamily;Protein of unknown function DUF924,Bacterial protein of unknown function (DUF924)
ACROYT_G025293,154.350239220564,-1.32133858926981,0.406893353317767,-3.24738307592333,0.00116471509072969,0.0303179462740361,Down,NA,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell
ACROYT_G042476,100.41745584162,1.07410524109723,0.331222953781654,3.24284663497475,0.00118341894584907,0.030701268652313,Up,NA,NA
ACROYT_G016007,79.1820080335487,-1.10662810952857,0.341388727796841,-3.24154847370096,0.00118882214364124,0.0307896956530977,Down,"GPCR family 3, C-terminal;GPCR family 3, GABA-B receptor;Receptor, ligand binding region;-;Periplasmic binding protein-like I",gamma-aminobutyric acid type B receptor subunit
ACROYT_G007640,37.6885909483052,2.27603718403282,0.703136260767602,3.2369788205036,0.00120802377060762,0.0311823660921393,Up,NA,Im 7138239
ACROYT_G033195,160.844802771911,-1.04554883078933,0.323210618910843,-3.23488391041306,0.00121692198292656,0.0313596122344813,Down,"von Willebrand factor A-like domain superfamily;Thrombospondin type-1 repeat superfamily;von Willebrand factor, type A;Thrombospondin type-1 (TSP1) repeat;-;Coagulation factor 5/8, C-terminal domain;Complement and asymmetry regulator;Galactose-binding-like domain superfamily","coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
ACROYT_G012622,16.728357359234,3.67655803784959,1.13704566240462,3.2334304236071,0.00122313125600278,0.0314670901127649,Up,"Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain;Fibrinogen-like, C-terminal;Fibrinogen/angiopoietin-like",Fibrinogen-related domains (FReDs)
ACROYT_G007172,507.312695902942,1.38188589468938,0.427563556128108,3.23200112564162,0.00122926571862083,0.0314671092798361,Up,NA,NA
ACROYT_G025257,63.1257599844019,1.17959786468698,0.365047503293438,3.23135442386186,0.0012320506506096,0.0314671092798361,Up,"Kinetochore protein Spc25;-;Chromosome segregation protein Spc25, C-terminal",mitotic spindle organization
ACROYT_G027569,91.0015503576094,-2.99786969359226,0.927828829084635,-3.23105900530151,0.00123332476770542,0.0314671092798361,Down,NA,NA
ACROYT_G023493,123.369639872441,1.26002672660567,0.39019659648501,3.2292099366225,0.00124132733991028,0.0316190244535562,Up,NA,NA
ACROYT_G022590,18.4877141849671,-4.12273238327786,1.27692364570333,-3.22864440418993,0.00124378446273746,0.0316240685446511,Down,NA,NA
ACROYT_G029101,71.7803582990812,-1.19400598319675,0.369864896689458,-3.22822196397635,0.00124562280870354,0.0316240685446511,Down,NA,Subcommissural organ spondin
ACROYT_G005778,71.0236914778593,1.02623649155233,0.31800138234037,3.22714475012535,0.00125032191525497,0.0316392935801241,Up,Condensin complex subunit 2/barren,"Regulatory subunit of the condensin complex, a complex required for conversion of interphase chromatin into mitotic-like condense chromosomes"
ACROYT_G043431,156.408788143672,-1.0138375657152,0.31412269488184,-3.22752090897655,0.00124867914887586,0.0316392935801241,Down,"Spermatogenesis-associated protein 1;Spermatogenesis-associated protein 1, C-terminal domain",Spermatogenesis-associated C-terminus
ACROYT_G018005,16.1374831997842,-2.3132140480711,0.717100457127617,-3.22578799815133,0.00125626373597708,0.0316428689413348,Down,NA,-
ACROYT_G031088,16.8452850271537,-2.70709445999422,0.839211077436365,-3.22576111395466,0.00125638173682533,0.0316428689413348,Down,NA,NA
ACROYT_G003030,53.0179008221886,-1.54803761598702,0.481508483200203,-3.21497475122027,0.0013045599624514,0.0326733679272632,Down,Domain of unknown function DUF4455,Domain of unknown function (DUF4455)
ACROYT_G029780,47.4140442267399,-1.54399054457813,0.480571010540019,-3.21282497428038,0.00131436360148558,0.0327762787601476,Down,NA,NA
ACROYT_G033281,18.7881172331661,3.62180709979743,1.12850691637679,3.20937962119512,0.00133021734949277,0.0331181209786619,Up,"Leucine-rich glioma-inactivated , EPTP repeat;-",Thrombospondin-type laminin G domain and EAR
ACROYT_G023748,14.4316055957991,-3.93648156900201,1.22717886202431,-3.20774883826514,0.0013377827324848,0.0332528409961922,Down,NA,NA
ACROYT_G003273,53.154796796714,2.44901474040107,0.764067567840749,3.20523320643222,0.00134953090894122,0.0333301745766666,Up,NA,NA
ACROYT_G009834,308.634899719557,-2.44002417493458,0.760979723635878,-3.20642469062961,0.00134395478106695,0.0333301745766666,Down,NA,NA
ACROYT_G025463,43.9547136584798,1.0054521911043801,0.313690146587308,3.20523995427614,0.00134949926912948,0.0333301745766666,Up,"Aminotransferase class V domain;Molybdenum cofactor sulfurase, middle domain;Pyridoxal phosphate-dependent transferase;Molybdenum cofactor sulfurase, C-terminal",molybdenum cofactor
ACROYT_G031298,141.423710725778,-1.27691028947051,0.398306061217012,-3.20585201633375,0.00134663222970227,0.0333301745766666,Down,RNA-binding domain superfamily;RNA recognition motif domain;-,RNA binding motif protein 38
ACROYT_G008326,98.7614825307721,1.20057045904338,0.374943929464848,3.20199999172392,0.00136477001989445,0.0335152561986357,Up,NA,NA
ACROYT_G021907,74.8604335219399,-1.80258008710272,0.562989296821728,-3.20180169903569,0.0013657097790193,0.0335152561986357,Down,NA,NA
ACROYT_G044556,2109.69750282583,1.13857764815923,0.355946169154219,3.19873550223805,0.00138031743763622,0.0337663707881975,Up,"von Willebrand factor, type D domain;Vitellogenin/Apolipophorin",nutrient reservoir activity
ACROYT_G012818,175.870976631303,1.10481766205638,0.345497962300262,3.19775449528184,0.00138502138975565,0.0338278325510573,Up,D-galactoside/L-rhamnose binding SUEL lectin domain,structural constituent of cuticle
ACROYT_G021312,217.976721440304,1.06628756615888,0.333541459688896,3.19686664186646,0.00138929140830322,0.0338785184495553,Up,NA,-
ACROYT_G030774,14.6663219663345,-2.4860965575327,0.778275436289483,-3.19436595530427,0.00140138347849553,0.0341194879716988,Down,NA,NA
ACROYT_G007170,714.783678139186,1.43823100941542,0.450370368665013,3.19344057576129,0.00140588269787703,0.0341601268684143,Up,NA,NA
ACROYT_G021950,229.603275739672,-1.08501198450739,0.339797555323362,-3.19311298009446,0.00140747866599582,0.0341601268684143,Down,NA,NA
ACROYT_G018419,74.9433409885669,-1.8652377330061,0.584304774909048,-3.19223428098193,0.00141176773210924,0.03421043440006,Down,NA,NA
ACROYT_G030379,29.8283927657608,-1.37943693683304,0.432983396063089,-3.18588876473233,0.00144310070763173,0.0349148942366825,Down,"Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain;Fibrinogen C-terminal domain-containing protein;Fibrinogen-like, C-terminal;-",Fibrinogen-related domains (FReDs)
ACROYT_G040218,56.7212569289494,1.04086782945625,0.32693182874619,3.18374577797478,0.00145382633208262,0.0349806908930175,Up,"Galactose oxidase/kelch, beta-propeller","Galactose oxidase, central domain"
ACROYT_G006725,190.805993469127,-1.16412496373587,0.365736613516502,-3.18295986978985,0.00145777817192871,0.0349957447307801,Down,"von Willebrand factor, type A;Domain of unknown function DUF4537;von Willebrand factor A-like domain superfamily",Domain of unknown function (DUF4537)
ACROYT_G012766,20.708683751045,-1.43246472115011,0.450418726560316,-3.18029565975048,0.00147124859772718,0.0351528151852628,Down,NA,Ribonuclease H protein
ACROYT_G021972,37.8405159649907,1.08501488329946,0.341212923112486,3.17987628780921,0.00147337938927197,0.0351528151852628,Up,MFS transporter superfamily;Proton-linked Monocarboxylate Transporter;-;Major facilitator superfamily,thyroid hormone transmembrane transporter activity
ACROYT_G040585,42.2651657138849,-1.97848618877905,0.622065371970543,-3.18051169206175,0.00147015206528007,0.0351528151852628,Down,"Receptor Tyrosine Kinase;Fibronectin type III;Protein kinase-like domain superfamily;-;Serine-threonine/tyrosine-protein kinase, catalytic domain",transmembrane receptor protein tyrosine kinase activity
ACROYT_G044683,27.239218182267,1.56631550089865,0.492572760569823,3.1798662579041,0.0014734303851299,0.0351528151852628,Up,"Alpha/Beta hydrolase fold;Triacylglycerol lipase family;Lipase, N-terminal;Lipase",positive regulation of high-density lipoprotein particle clearance
ACROYT_G003175,64.5629892290446,1.15801971592978,0.364478655191179,3.17719487667219,0.00148707075820326,0.0354234941722617,Up,Rtr1/RPAP2 domain;Rtr1/RPAP2,RNA polymerase II subunit B1 CTD phosphatase RPAP2
ACROYT_G010694,62.5758811884333,-1.67146669867701,0.526190589868192,-3.17654236100213,0.00149042021054475,0.0354485768412461,Down,NA,NA
ACROYT_G007213,335.529735428812,1.25063714340657,0.393911120337202,3.1749221558812,0.00149876702522359,0.035512274582257,Up,C-type lectin-like;C-type lectin fold;Calcium-Dependent Lectins in Immunity and Development,Mannose receptor
ACROYT_G019632,305.674175825404,-1.11053007724769,0.349782867104676,-3.17491272926,0.00149881571413305,0.035512274582257,Down,"Tissue inhibitor of metalloproteinases-like, OB-fold;Protease inhibitor I35 (TIMP)",inhibitor 3
ACROYT_G020457,45.1694755131995,-1.79019684379273,0.563897739635722,-3.17468348950858,0.00150000019614094,0.035512274582257,Down,PDGF/VEGF domain;Cystine-knot cytokine,Belongs to the PDGF VEGF growth factor family
ACROYT_G036347,438.463119790202,-1.06949798061798,0.337261584720061,-3.1711230364576,0.00151850811997705,0.0358405066360333,Down,Ankyrin repeat;Ankyrin repeat domain-containing protein 45/46/60;Ankyrin repeat-containing domain superfamily,Ankyrin repeats (many copies)
ACROYT_G044126,27.8169465793223,2.00035705544457,0.631301986662216,3.16862151190232,0.00153163709388112,0.0360401679590685,Up,"TFIIS/LEDGF domain superfamily;Transcription elongation factor S-II, central domain;-;Transcription factor IIS, N-terminal",Transcription elongation factor A (SII) N-terminal and central domain containing 2
ACROYT_G017516,44.6918725236496,-1.01983161643173,0.322290469679766,-3.16432445999738,0.00155443399178104,0.0364100805722795,Down,NA,NA
ACROYT_G031900,29.8094501274745,-1.02456835678104,0.323756261200664,-3.16462870241145,0.00155280969095228,0.0364100805722795,Down,"Exostosin, GT47 domain;Exostosin-like;Glycosyl transferase 64 domain;Nucleotide-diphospho-sugar transferases",glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
ACROYT_G029529,45.2396204823566,-1.57937056389353,0.499603817168149,-3.16124599056449,0.00157095767712417,0.0366011130546183,Down,EF-hand domain-containing protein EFHC1/EFHC2/EFHB;DM10 domain;EF-hand domain pair,cellular response to leukemia inhibitory factor
ACROYT_G032552,17.4087449715744,-1.88316975739323,0.595623312486828,-3.16167906445884,0.00156862341827506,0.0366011130546183,Down,"G protein-coupled receptor, rhodopsin-like;-",G-protein coupled receptor activity
ACROYT_G036611,182.942021997746,-1.20541850853358,0.381749189316734,-3.15761903958742,0.00159063278515293,0.0369774211921998,Down,Patatin-like phospholipase domain-containing protein;Patatin-like phospholipase domain;Acyl transferase/acyl hydrolase/lysophospholipase,diolein transacylation activity
ACROYT_G040575,76.7460028277641,-2.19900727566456,0.6967206112674,-3.15622537944494,0.00159825311164775,0.0370429955426347,Down,NA,NA
ACROYT_G004408,154.178471887055,-1.18233803750941,0.374723077308828,-3.15523144718143,0.00160370830010221,0.0370588137957981,Down,SH3-like domain superfamily;-;SH3 domain;PX domain superfamily;NADPH Oxidase and PX Domain-Containing,SH3 and PX
ACROYT_G007169,1033.13316803047,1.34012027688485,0.42473033538623,3.15522618761432,0.00160373721272306,0.0370588137957981,Up,NA,NA
ACROYT_G003393,53.1982596191621,1.47169421530171,0.466622339358421,3.1539300439949,0.0016108769531278,0.0371126815648966,Up,NA,NA
ACROYT_G041044,116.839744490144,-2.40777866483269,0.763379696087302,-3.15410362257963,0.00160991911070393,0.0371126815648966,Down,"Spermadhesin, CUB domain superfamily;CUB domain;Fibronectin type III superfamily;Fibronectin type III;SRCR-like domain superfamily;von Willebrand factor, type D domain;SRCR domain;Growth factor receptor cysteine-rich domain superfamily;-;Epithelial Barrier and Cell Signaling Protein;NIDO domain;Mucin-4-like, C8-3 domain",scavenger receptor activity
ACROYT_G004955,391.788073196743,1.07151340647274,0.33988819689191,3.15254667938206,0.00161852941350163,0.0371999681789935,Up,C-type lectin-like;C-type lectin and snaclec domain-containing protein;-;C-type lectin fold,structural constituent of cell wall
ACROYT_G039423,49.9711474030291,-1.90720311403912,0.605005292986678,-3.15237426208949,0.0016194855283936,0.0371999681789935,Down,C-type lectin fold;-;C-type lectin-like;C-type lectin and snaclec domain-containing protein,"Mannose receptor, C type 1"
